,0,1
238,0.17527638190954775,23.0
239,0.17527638190954775,24.0
240,0.19030150753768846,5.0
241,0.19030150753768846,6.0
242,0.19030150753768846,7.0
243,0.19030150753768846,8.0
244,0.19030150753768846,9.0
245,0.19030150753768846,10.0
246,0.19030150753768846,11.0
247,0.19030150753768846,12.0
248,0.19030150753768846,13.0
249,0.19030150753768846,14.0
250,0.19030150753768846,15.0
251,0.19030150753768846,16.0
252,0.19030150753768846,17.0
253,0.19030150753768846,18.0
254,0.19030150753768846,19.0
255,0.19030150753768846,20.0
256,0.19030150753768846,21.0
257,0.19030150753768846,22.0
258,0.19030150753768846,23.0
259,0.19030150753768846,24.0
260,0.20532663316582916,5.0
261,0.20532663316582916,6.0
262,0.20532663316582916,7.0
263,0.20532663316582916,8.0
264,0.20532663316582916,9.0
265,0.20532663316582916,10.0
266,0.20532663316582916,11.0
267,0.20532663316582916,12.0
268,0.20532663316582916,13.0
269,0.20532663316582916,14.0
270,0.20532663316582916,15.0
271,0.20532663316582916,16.0
272,0.20532663316582916,17.0
273,0.20532663316582916,18.0
274,0.20532663316582916,19.0
275,0.20532663316582916,20.0
276,0.20532663316582916,21.0
277,0.20532663316582916,22.0
278,0.20532663316582916,23.0
279,0.20532663316582916,24.0
280,0.22035175879396987,5.0
281,0.22035175879396987,6.0
282,0.22035175879396987,7.0
283,0.22035175879396987,8.0
284,0.22035175879396987,9.0
285,0.22035175879396987,10.0
286,0.22035175879396987,11.0
287,0.22035175879396987,12.0
288,0.22035175879396987,13.0
289,0.22035175879396987,14.0
290,0.22035175879396987,15.0
291,0.22035175879396987,16.0
292,0.22035175879396987,17.0
293,0.22035175879396987,18.0
294,0.22035175879396987,19.0
295,0.22035175879396987,20.0
296,0.22035175879396987,21.0
297,0.22035175879396987,22.0
298,0.22035175879396987,23.0
299,0.22035175879396987,24.0
300,0.23537688442211058,5.0
301,0.23537688442211058,6.0
302,0.23537688442211058,7.0
303,0.23537688442211058,8.0
304,0.23537688442211058,9.0
305,0.23537688442211058,10.0
306,0.23537688442211058,11.0
307,0.23537688442211058,12.0
308,0.23537688442211058,13.0
309,0.23537688442211058,14.0
310,0.23537688442211058,15.0
311,0.23537688442211058,16.0
312,0.23537688442211058,17.0
313,0.23537688442211058,18.0
314,0.23537688442211058,19.0
315,0.23537688442211058,20.0
316,0.23537688442211058,21.0
317,0.23537688442211058,22.0
318,0.23537688442211058,23.0
319,0.23537688442211058,24.0
320,0.25040201005025126,5.0
321,0.25040201005025126,6.0
322,0.25040201005025126,7.0
323,0.25040201005025126,8.0
324,0.25040201005025126,9.0
325,0.25040201005025126,10.0
